spec_id,fact_id,product_id,seed_record_id,company,brand,standard_product_name,field_name,field_value,source_url,promoted_at
spec_c6c84ca0f45b,pfact_6a562ecd6b61,prod_a3fda2457621,REC_0211,Galderma,Dysport / Azzalure,AbobotulinumtoxinA,dose_strength,dose_or_unit: 1000U,https://www.galderma.com/au/sites/default/files/inline-files/DYSPORT%20PI_V6_final_21JUL20_final.pdf,2026-06-01T01:40:35+08:00
spec_952ba366cf9f,pfact_3d63d1096aaa,prod_a3fda2457621,REC_0211,Galderma,Dysport / Azzalure,AbobotulinumtoxinA,dose_strength,dose_or_unit: 1500U,https://www.galderma.com/au/sites/default/files/inline-files/DYSPORT%20PI_V6_final_21JUL20_final.pdf,2026-06-01T01:40:35+08:00
spec_edf57eb9e0c4,pfact_5574ada4426f,prod_a3fda2457621,REC_0211,Galderma,Dysport / Azzalure,AbobotulinumtoxinA,material_or_ingredient,composition: botulinum toxin,https://www.dysportusa.com/,2026-06-01T01:40:35+08:00
spec_5985d0516984,pfact_d58b3393fe00,prod_9e543e0b57e7,REC_0806,Galderma,Relfydess,RelabotulinumtoxinA,dose_strength,dose_or_unit: 4 U,https://www.galderma.com/au/sites/default/files/Relfydess_PI_2024-10-30_0.pdf,2026-06-01T01:40:35+08:00
spec_0ea426a3a59c,pfact_241231e3d884,prod_9e543e0b57e7,REC_0806,Galderma,Relfydess,RelabotulinumtoxinA,dose_strength,dose_or_unit: 8 U,https://www.galderma.com/au/sites/default/files/Relfydess_PI_2024-10-30_0.pdf,2026-06-01T01:40:35+08:00
spec_737b3a715a3e,pfact_0a402d73abfb,prod_9e543e0b57e7,REC_0806,Galderma,Relfydess,RelabotulinumtoxinA,volume_packaging,volume_or_fill: 1 vial,https://www.galderma.com/au/sites/default/files/Relyfdess_CMI_ApprovedJuly2024.pdf,2026-06-01T01:40:35+08:00
spec_a29f3c6dbc33,pfact_ab59275805d1,prod_9e543e0b57e7,REC_0806,Galderma,Relfydess,RelabotulinumtoxinA,volume_packaging,volume_or_fill: 1.5 mL,https://www.galderma.com/au/sites/default/files/Relyfdess_CMI_ApprovedJuly2024.pdf,2026-06-01T01:40:35+08:00
spec_a5b2934515a8,pfact_d4b38cd82ab9,prod_9e543e0b57e7,REC_0806,Galderma,Relfydess,RelabotulinumtoxinA,volume_packaging,volume_or_fill: 10 vials,https://www.galderma.com/au/sites/default/files/Relyfdess_CMI_ApprovedJuly2024.pdf,2026-06-01T01:40:35+08:00
spec_ec3ec3d73070,pfact_9b013ae1f499,prod_c02f4d543025,REC_0809,Galderma,Restylane Contour,HA Filler for Cheeks,volume_packaging,volume_or_fill: 2 mL,https://restylaneusa.com/product/restylane-contour,2026-06-01T01:40:35+08:00
spec_6831642fd1ce,pfact_9e968c9a13fb,prod_090806558f12,REC_0808,Galderma,Restylane Eyelight,HA Filler for Tear Trough,volume_packaging,volume_or_fill: 1 mL,https://www.restylaneusa.com/product/restylane-eyelight,2026-06-01T01:40:35+08:00
spec_1e7f747402bd,pfact_656abcb38076,prod_090806558f12,REC_0808,Galderma,Restylane Eyelight,HA Filler for Tear Trough,volume_packaging,volume_or_fill: 2 mL,https://www.restylaneusa.com/product/restylane-eyelight,2026-06-01T01:40:35+08:00
spec_3e965077479c,pfact_fe9de7ac27f3,prod_d571350a94f6,REC_0300,Germaine de Capuccini,Germaine de Capuccini,Timexpert / Radiance C+,dose_strength,dose_or_unit: 1 Unit,https://www.germaine-de-capuccini.com.au/collections/vitamin-c,2026-06-01T01:40:35+08:00
spec_9d74671ae5d2,pfact_11ef9423f031,prod_d571350a94f6,REC_0300,Germaine de Capuccini,Germaine de Capuccini,Timexpert / Radiance C+,dose_strength,dose_or_unit: 3 Units,https://www.germaine-de-capuccini.com.au/collections/vitamin-c,2026-06-01T01:40:35+08:00
spec_07a9df518e86,pfact_ca50a78c90ce,prod_d571350a94f6,REC_0300,Germaine de Capuccini,Germaine de Capuccini,Timexpert / Radiance C+,volume_packaging,volume_or_fill: 15ml,https://www.germaine-de-capuccini.com.au/collections/vitamin-c,2026-06-01T01:40:35+08:00
spec_d8ecf728f60e,pfact_6f28dc45f653,prod_d571350a94f6,REC_0300,Germaine de Capuccini,Germaine de Capuccini,Timexpert / Radiance C+,volume_packaging,volume_or_fill: 200ml,https://www.germaine-de-capuccini.com.au/collections/vitamin-c,2026-06-01T01:40:35+08:00
spec_e81b416e8f6d,pfact_3ee2b4f0a1b0,prod_d571350a94f6,REC_0300,Germaine de Capuccini,Germaine de Capuccini,Timexpert / Radiance C+,volume_packaging,volume_or_fill: 50ml,https://www.germaine-de-capuccini.com.au/collections/vitamin-c,2026-06-01T01:40:35+08:00
spec_e3ae0b606d17,pfact_0b53045748a6,prod_a234c1a35679,REC_0433,HOYA ConBio,MedLite C6,Q-Switched Nd:YAG,device_energy,energy_wavelength: 532 nm,https://metime.com/,2026-06-01T01:40:35+08:00
spec_d270cd5fce6a,pfact_85e8d0271725,prod_a234c1a35679,REC_0433,HOYA ConBio,MedLite C6,Q-Switched Nd:YAG,device_energy,energy_wavelength: 585 nm,https://metime.com/,2026-06-01T01:40:35+08:00
spec_d23aec387e70,pfact_170e3999a8c6,prod_82f3430ed451,REC_0224,Haim Aesthetics,Eloquence,Eloquence (Fine/Deep/Sub-Q),volume_packaging,volume_or_fill: 1 Syringe,http://haimaesthetics.com/EloquenceCollectionofFillers,2026-06-01T01:40:35+08:00
spec_780a4c015a67,pfact_070c076955de,prod_82f3430ed451,REC_0224,Haim Aesthetics,Eloquence,Eloquence (Fine/Deep/Sub-Q),volume_packaging,volume_or_fill: 1 vial,http://haimaesthetics.com/EloquenceCollectionofFillers,2026-06-01T01:40:35+08:00
spec_92037350003c,pfact_ddd2fe9e0896,prod_82f3430ed451,REC_0224,Haim Aesthetics,Eloquence,Eloquence (Fine/Deep/Sub-Q),volume_packaging,volume_or_fill: 1.1ml,http://haimaesthetics.com/EloquenceCollectionofFillers,2026-06-01T01:40:35+08:00
spec_a4d11197997c,pfact_2b108a2e8cae,prod_69f3db034694,REC_0396,Haim Aesthetics,LeVair,LeVair PDRN / Exovair,dose_strength,dose_or_unit: 1000mg,https://haimintl.com/collections/skin-booster,2026-06-01T01:40:35+08:00
spec_2f0d16f3681d,pfact_feb1eb70ad39,prod_69f3db034694,REC_0396,Haim Aesthetics,LeVair,LeVair PDRN / Exovair,dose_strength,dose_or_unit: 250mg,https://haimintl.com/collections/skin-booster,2026-06-01T01:40:35+08:00
spec_cf64625ec90f,pfact_5d5e31708a3b,prod_69f3db034694,REC_0396,Haim Aesthetics,LeVair,LeVair PDRN / Exovair,dose_strength,dose_or_unit: 380mg,https://haimintl.com/collections/skin-booster,2026-06-01T01:40:35+08:00
spec_adce3df32b4a,pfact_2776b93cba4a,prod_c566406b61d0,REC_0458,HansBiomed.,MINT Lift,MINT (Fine/Petit/Easy),commercial_certification,certification_claim: FDA Cleared,https://www.mintpdo.com/announcement/mint-pdo-receives-third-fda-clearance,2026-06-01T01:40:35+08:00
spec_1d2695a00307,pfact_72cbaf5801d7,prod_c566406b61d0,REC_0458,HansBiomed.,MINT Lift,MINT (Fine/Petit/Easy),device_energy,energy_wavelength: 2880w,https://www.mintpdo.com/products,2026-06-01T01:40:35+08:00
spec_f604975d1c15,pfact_2fafd89718ee,prod_3fbafb682317,REC_0312,Hanson Medical,Hanson,Facial Implants,commercial_certification,certification_claim: ISO 13485,https://hansonmedical.com/about.html,2026-06-01T01:40:35+08:00
spec_f94132a1869d,pfact_694b8e646d96,prod_a76a87ba7c16,REC_0947,Hironic,DOUBLO,DOUBLO Gold,commercial_certification,certification_claim: FDA Cleared,https://hironic-us.com/History,2026-06-01T01:40:35+08:00
spec_3f53be2ee950,pfact_2d6ac95cdf02,prod_d354284a3d37,REC_0880,Hugel,The Chaeum Premium No.4,HA Filler for Volume,volume_packaging,volume_or_fill: 1ml,https://hugel-inc.net/,2026-06-01T01:40:35+08:00
spec_33194a09655d,pfact_627698a91e43,prod_2903e9009d75,REC_0088,Hugel,BlueRose,BlueRose Threads,commercial_certification,certification_claim: ISO 13485,https://bluerose.co.kr/home,2026-06-01T01:40:35+08:00
spec_f68db272191a,pfact_3375172f5e20,prod_548ddc3c621f,REC_0335,Hydrinity Skin Science,Hydrinity,Restorative HA Serum,volume_packaging,volume_or_fill: 15ml,https://www.hydrinity.com/collections/all,2026-06-01T01:40:35+08:00
spec_e204d739a694,pfact_6ef772cc6949,prod_d065f1875e87,REC_0752,IBSA Derma,Viscoderm,Viscoderm Hydrobooster,commercial_certification,certification_claim: MDR,https://shop.ibsaderma.de/,2026-06-01T01:40:35+08:00
spec_ed60310f0df6,pfact_12b42c5f7a78,prod_d065f1875e87,REC_0752,IBSA Derma,Viscoderm,Viscoderm Hydrobooster,dose_strength,dose_or_unit: 20 mg,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,2026-06-01T01:40:35+08:00
spec_5c11de84f3fa,pfact_82b5d32c1b5d,prod_d065f1875e87,REC_0752,IBSA Derma,Viscoderm,Viscoderm Hydrobooster,dose_strength,dose_or_unit: 25 mg,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,2026-06-01T01:40:35+08:00
spec_b639125637d0,pfact_0d86d66066db,prod_d065f1875e87,REC_0752,IBSA Derma,Viscoderm,Viscoderm Hydrobooster,dose_strength,dose_or_unit: 25mg,https://www.ibsa-pharma.de/produkte/vicoderm.html,2026-06-01T01:40:35+08:00
spec_6d8bff956ea4,pfact_9e8fd7f1f5d4,prod_d065f1875e87,REC_0752,IBSA Derma,Viscoderm,Viscoderm Hydrobooster,volume_packaging,volume_or_fill: 1 ml,https://www.ibsafrance.fr/Produits/Viscoderm--Hydrobooster.html,2026-06-01T01:40:35+08:00
spec_51ca0bf56723,pfact_a42a4c619f88,prod_d065f1875e87,REC_0752,IBSA Derma,Viscoderm,Viscoderm Hydrobooster,volume_packaging,volume_or_fill: 1 syringe,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,2026-06-01T01:40:35+08:00
spec_5557c27b3243,pfact_9fd849eef137,prod_d065f1875e87,REC_0752,IBSA Derma,Viscoderm,Viscoderm Hydrobooster,volume_packaging,volume_or_fill: 1.1ml,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,2026-06-01T01:40:35+08:00
spec_049beaf78130,pfact_f2706e162fa0,prod_9e2dd4fc5acd,REC_0892,IBSA Derma,Aliaxin EV,HA Filler Essential Volume,volume_packaging,volume_or_fill: 1ml,https://dermahubshop.com/catalog/brands/aliaxin/aliaxin-ev/,2026-06-01T01:40:35+08:00
spec_bda064f8ab57,pfact_1e36cb510ccf,prod_9e2dd4fc5acd,REC_0892,IBSA Derma,Aliaxin EV,HA Filler Essential Volume,volume_packaging,volume_or_fill: 2 syringe,https://dermahubshop.com/catalog/brands/aliaxin/aliaxin-ev/,2026-06-01T01:40:35+08:00
spec_390e40d1be18,pfact_d8d82480a92f,prod_acd5efffb9e9,REC_0566,IBSA Derma,Profhilo,Profhilo Body,dose_strength,dose_or_unit: 32mg,https://www.ibsa-pharma.de/produkte/profhilo-body.html,2026-06-01T01:40:35+08:00
spec_c7bae39c6926,pfact_7f554c7f6a52,prod_acd5efffb9e9,REC_0566,IBSA Derma,Profhilo,Profhilo Body,volume_packaging,volume_or_fill: 3ml,https://www.ibsa-pharma.de/produkte/profhilo-body.html,2026-06-01T01:40:35+08:00
spec_916d939ef3af,pfact_90370c37f413,prod_fc75ecb9d77a,REC_0887,IBSA Derma,Profhilo Structura,HA for Fat Tissue Repair,volume_packaging,volume_or_fill: 1 syringe,https://dermalms.com/product/profhilo-structura/,2026-06-01T01:40:35+08:00
spec_b6a80bd2564e,pfact_556fb3b715ac,prod_7969e2fffe78,REC_0894,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,dose_strength,dose_or_unit: 20 mg,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,2026-06-01T01:40:35+08:00
spec_295bd917a0d1,pfact_1cdbc3a48eaa,prod_7969e2fffe78,REC_0894,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,dose_strength,dose_or_unit: 25 mg,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,2026-06-01T01:40:35+08:00
spec_0027aa1daed7,pfact_8df43ce2f725,prod_7969e2fffe78,REC_0894,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,volume_packaging,volume_or_fill: 1 syringe,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,2026-06-01T01:40:35+08:00
spec_1bb00a2a581e,pfact_f3e3043aa74e,prod_7969e2fffe78,REC_0894,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,volume_packaging,volume_or_fill: 1.1ml,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,2026-06-01T01:40:35+08:00
spec_5afc7327f894,pfact_3f4e7fc93f0f,prod_383eb617653e,REC_0339,Image Skincare,Image,I Peel,volume_packaging,volume_or_fill: 60ml,https://myskincare.in/,2026-06-01T01:40:35+08:00
spec_dd128aadb148,pfact_e7b7667117d6,prod_1c38addcf6b1,REC_0227,InMode,EmpowerRF,V-Tone / Morpheus8 V / Forma V,dose_strength,dose_or_unit: 107.25 Unit,https://www.inmode.com.au/collections/all,2026-06-01T01:40:35+08:00
spec_d3048e155b4b,pfact_7aa9f8ec05a9,prod_1c38addcf6b1,REC_0227,InMode,EmpowerRF,V-Tone / Morpheus8 V / Forma V,dose_strength,dose_or_unit: 650.00 Unit,https://www.inmode.com.au/collections/all,2026-06-01T01:40:35+08:00
spec_0159967d00ab,pfact_77930cd6df25,prod_fa2445136b1e,REC_0122,Induction Therapies,Collagen P.I.N.,Microneedling Device,commercial_certification,certification_claim: FDA cleared,https://collagenpin.com/collagen-pin-provider-portal-2/,2026-06-01T01:40:35+08:00
spec_bf678323fa73,pfact_0daf2ccbcf62,prod_a5856ea741af,REC_0348,Innolux,Innolux,Red Light / SAD Lamps,dose_strength,dose_or_unit: 00 Unit,https://innolux.fi/en-eu/pages/punavalohoito,2026-06-01T01:40:35+08:00
spec_0c53550b96c3,pfact_2c0363bd1f46,prod_a17c3abd72a4,REC_0690,Iskra Medical,Tesla Former,Tesla Former / Care,device_energy,energy_wavelength: 160 Hz,https://www.iskramedical.eu/images/brochures/tesla-care/TESLA%20Care%20-%20EN%20(English).pdf,2026-06-01T01:40:35+08:00
spec_12ceb67aa0ac,pfact_f9226c1ea6e5,prod_a17c3abd72a4,REC_0690,Iskra Medical,Tesla Former,Tesla Former / Care,device_energy,energy_wavelength: 60 Hz,https://www.iskramedical.eu/images/brochures/tesla-care/TESLA%20Care%20-%20EN%20(English).pdf,2026-06-01T01:40:35+08:00
spec_7270c571c1dc,pfact_3f7ffed1c788,prod_6acacc13ad62,REC_0618,JMBiotech,RIBESKIN,CO2 Carboxy / Pink Aging,material_or_ingredient,composition: co2,https://ribeskin-usa.com/,2026-06-01T01:40:35+08:00
spec_0b8867c5f0df,pfact_30f052bb1ac3,prod_2856e814e526,REC_0389,Jaysean / J Syeon,La Pomme,La Pomme / Caratfill,volume_packaging,volume_or_fill: 1 Syringe,https://www.jay-sean.com/hafiller-lapomme,2026-06-01T01:40:35+08:00
spec_41cf40590602,pfact_03202aa02754,prod_2856e814e526,REC_0389,Jaysean / J Syeon,La Pomme,La Pomme / Caratfill,volume_packaging,volume_or_fill: 1ml,https://www.jay-sean.com/hafiller-lapomme,2026-06-01T01:40:35+08:00
spec_b1251cf25365,pfact_417b0b66f976,prod_39f3d036751b,REC_0363,JeuDerm,JeuDerm,Reform Age / My Ato,volume_packaging,volume_or_fill: 110ml,https://jeuderm.co.kr/products/skin-care/reform-age/,2026-06-01T01:40:35+08:00
spec_abae5ef893df,pfact_9357072aa359,prod_39f3d036751b,REC_0363,JeuDerm,JeuDerm,Reform Age / My Ato,volume_packaging,volume_or_fill: 150ml,https://jeuderm.co.kr/products/skin-care/reform-age/,2026-06-01T01:40:35+08:00
spec_562e96704f52,pfact_c52fd0b25c8e,prod_39f3d036751b,REC_0363,JeuDerm,JeuDerm,Reform Age / My Ato,volume_packaging,volume_or_fill: 250 ml,https://jeuderm.co.kr/products/skin-care/reform-age/,2026-06-01T01:40:35+08:00
spec_8547ba9ebdc0,pfact_4c24721140af,prod_5004843144bd,REC_0460,Jskbiomed,Mirajet,Mirajet,device_energy,energy_wavelength: 2940nm,https://www.mirajet.co.kr/,2026-06-01T01:40:35+08:00
spec_dde71c7f3362,pfact_8ecdfea51c72,prod_f5611c9980d1,REC_0599,Kaizen Endustri,REIN / AdiponanoX,AdiponanoX,volume_packaging,volume_or_fill: 10 ml,https://www.kaizenendustri.com/en/rein-prp-single,2026-06-01T01:40:35+08:00
spec_60d035cd5de0,pfact_cb1668235dae,prod_fe9bd2c78a5f,REC_0441,Koru Pharma,Mesoheal,Mesoheal Body,volume_packaging,volume_or_fill: 50ml,https://korupharma.com/,2026-06-01T01:40:35+08:00
spec_9c0cd6d45178,pfact_ddba328fc52d,prod_fe9bd2c78a5f,REC_0441,Koru Pharma,Mesoheal,Mesoheal Body,volume_packaging,volume_or_fill: 60 ml,https://korupharma.com/mesoheal-shape-10ml/,2026-06-01T01:40:35+08:00
spec_f3e982bf5481,pfact_8d7dd182f8f2,prod_122ef924ac55,REC_0440,Koru Pharma,Mesoheal,Mesoheal Body / Pink Glow,volume_packaging,volume_or_fill: 50ml,https://korupharma.com/gluteal-contouring-with-body-fillers-precision-over-volume,2026-06-01T01:40:35+08:00
spec_14ebc883d797,pfact_fd753a188dc2,prod_122ef924ac55,REC_0440,Koru Pharma,Mesoheal,Mesoheal Body / Pink Glow,volume_packaging,volume_or_fill: 60 ml,https://korupharma.com/mesoheal-shape-10ml/,2026-06-01T01:40:35+08:00
spec_9c2f9fab0ee3,pfact_43908b970eb7,prod_116b756ea908,REC_0388,Kysense,Kysense,Kysense (Precise/Define/Volume),dose_strength,dose_or_unit: 18 mg,https://circaskin.com/,2026-06-01T01:40:35+08:00
spec_de712be86ed2,pfact_c6ca4e13ec90,prod_116b756ea908,REC_0388,Kysense,Kysense,Kysense (Precise/Define/Volume),dose_strength,dose_or_unit: 21 mg,https://circaskin.com/,2026-06-01T01:40:35+08:00
spec_27b02e1d8c76,pfact_b60f3426501c,prod_116b756ea908,REC_0388,Kysense,Kysense,Kysense (Precise/Define/Volume),volume_packaging,volume_or_fill: 1 ml,https://circaskin.com/,2026-06-01T01:40:35+08:00
spec_84e7ca491095,pfact_b73b34d6e047,prod_116b756ea908,REC_0388,Kysense,Kysense,Kysense (Precise/Define/Volume),volume_packaging,volume_or_fill: 5 ml,https://circaskin.com/,2026-06-01T01:40:35+08:00
spec_a7ac8ff26236,pfact_02ae7cee43ef,prod_168f0968830a,REC_0113,L'Oréal,CeraVe,Moisturizing Cream,volume_packaging,volume_or_fill: 177 ml,https://www.cerave.hk/,2026-06-01T01:40:35+08:00
spec_252a24c70736,pfact_97b38df02d10,prod_168f0968830a,REC_0113,L'Oréal,CeraVe,Moisturizing Cream,volume_packaging,volume_or_fill: 177ml,https://www.cerave.eg/,2026-06-01T01:40:35+08:00
spec_b0b7aeff3a0a,pfact_d332438f2169,prod_168f0968830a,REC_0113,L'Oréal,CeraVe,Moisturizing Cream,volume_packaging,volume_or_fill: 50 ml,https://www.ceravearabia.com/,2026-06-01T01:40:35+08:00
spec_79adb42750b0,pfact_54768e37e3f7,prod_2bcd267dc2fc,REC_0483,Love Cosmedical,Neofound,Neofound (Whitening),volume_packaging,volume_or_fill: 3ml,https://neofound.co.uk/,2026-06-01T01:40:35+08:00
spec_513629405708,pfact_f01a64079be0,prod_2bcd267dc2fc,REC_0483,Love Cosmedical,Neofound,Neofound (Whitening),volume_packaging,volume_or_fill: 40ml,https://neofound.co.uk/,2026-06-01T01:40:35+08:00
spec_8c42c50d0e82,pfact_ffcc079ba57f,prod_2bcd267dc2fc,REC_0483,Love Cosmedical,Neofound,Neofound (Whitening),volume_packaging,volume_or_fill: 4ml,https://neofound.co.uk/,2026-06-01T01:40:35+08:00
spec_954cd260e053,pfact_989138d5313e,prod_c0a9a08892df,REC_0977,Lumenis,Lumenis,Stellar M22,commercial_certification,certification_claim: ISO 13485,https://lumenis.com/wp-content/uploads/2025/03/Steller-M22-B2B-Brochure-PB-00085660-Rev-A-Letter_web.pdf,2026-06-01T01:40:35+08:00
spec_d66859ed646f,pfact_a620b7073fe2,prod_12d68f975ca7,REC_0414,Lumenis,Lumenis,Stellar M22,commercial_certification,certification_claim: ISO 13485,https://lumenis.com/wp-content/uploads/2025/03/Steller-M22-B2B-Brochure-PB-00085660-Rev-A-Letter_web.pdf,2026-06-01T01:40:35+08:00
spec_9cbfd00e1c24,pfact_c4b270aee26f,prod_49138ab69fca,REC_0587,Lumibird,Quantel,Aran / Compact,device_energy,energy_wavelength: 532nm,https://www.lumibirdmedical.com/our-company/,2026-06-01T01:40:35+08:00
spec_d3656a834419,pfact_c078e79ba0e7,prod_67410421beb1,REC_1003,Lutronic / Cynosure Lutronic,Lutronic,Genius,device_energy,energy_wavelength: 1064nm,https://marketing.cynosure.com/cynosure.lutronic.symposium-split.html,2026-06-01T01:40:35+08:00
spec_e3472d1bac9d,pfact_8a0d211c2318,prod_67410421beb1,REC_1003,Lutronic / Cynosure Lutronic,Lutronic,Genius,device_energy,energy_wavelength: 532nm,https://marketing.cynosure.com/cynosure.lutronic.symposium-split.html,2026-06-01T01:40:35+08:00
spec_f0ebeb1e9253,pfact_b240eee82d92,prod_19403421ebcf,REC_0419,Lutronic / Cynosure Lutronic,Lutronic,Genius,device_energy,energy_wavelength: 1064nm,https://marketing.cynosure.com/cynosure.lutronic.symposium-split.html,2026-06-01T01:40:35+08:00
spec_5a10878e580d,pfact_22b95fdb443f,prod_19403421ebcf,REC_0419,Lutronic / Cynosure Lutronic,Lutronic,Genius,device_energy,energy_wavelength: 532nm,https://marketing.cynosure.com/cynosure.lutronic.symposium-split.html,2026-06-01T01:40:35+08:00
spec_68f69600e909,pfact_4105e29ce479,prod_98e1ab884d55,REC_0418,Lutronic / Cynosure Lutronic,Lutronic,LaseMD Ultra,device_energy,energy_wavelength: 532nm,https://marketing.cynosure.com/cynosure.lutronic.symposium-split.html,2026-06-01T01:40:35+08:00
spec_109da27f18e5,pfact_4a95b56e55c8,prod_021af539d92d,REC_0478,Matex Lab,Neauvia Devices,Sectum / Plasma,commercial_certification,certification_claim: CE mark,https://neauvia.com/,2026-06-01T01:40:35+08:00
spec_81c4efc5dd32,pfact_54ab240dc0f7,prod_38346130aefe,REC_0492,Medytox,Neuronox / Meditoxin,Neuronox (Botulinum Toxin Type A),dose_strength,dose_or_unit: 100 units,https://www.neurotoxins.org/,2026-06-01T01:40:35+08:00
spec_c1cf8bc6e065,pfact_26609f94aa29,prod_f16b720710a4,REC_0349,Medytox,Innotox,Innotox 50U/100U,dose_strength,dose_or_unit: 100U,https://innotoxhub.com/,2026-06-01T01:40:35+08:00
spec_c8fe92640a38,pfact_3963601eb406,prod_f16b720710a4,REC_0349,Medytox,Innotox,Innotox 50U/100U,dose_strength,dose_or_unit: 50U,https://innotoxhub.com/,2026-06-01T01:40:35+08:00
spec_aa51dbb446db,pfact_17cf39eea0f4,prod_39d6d2704bea,REC_0813,Merz,Cellfina,Cellulite Treatment Device,commercial_certification,certification_claim: CE Mark,https://www.merz.com/blog/news/merz-announces-clearance-cellfina-system-long-term-reduction-cellulite/,2026-06-01T01:40:35+08:00
spec_4e20f2e0ae06,pfact_e6bc5f23e3b5,prod_ed8770b8d4e9,REC_0814,Merz,NEOCUTIS,Growth Factor Skincare,volume_packaging,volume_or_fill: 15 ml,https://store.neocutis.com/collections/growth-factor-skincare-products,2026-06-01T01:40:35+08:00
spec_673c018ee091,pfact_5c26fc2e197d,prod_4bda0a95d0de,REC_0772,Merz,Xeomin / Bocouture,Xeomin (IncobotulinumtoxinA),material_or_ingredient,composition: botulinum toxin,https://patient.xeomin.com/pdf/xeomin-medication-guide-09-23.pdf,2026-06-01T01:40:35+08:00
spec_0d7f08f33909,pfact_079fa482750d,prod_d8647af9b2a5,REC_0526,Mesotech,Overage,Overage (Deep/Derma),commercial_certification,certification_claim: ISO 13485,https://www.mesotech.dk/,2026-06-01T01:40:35+08:00
spec_f84a80faf3eb,pfact_3fa02f87694d,prod_d8647af9b2a5,REC_0526,Mesotech,Overage,Overage (Deep/Derma),dose_strength,dose_or_unit: 23mg,https://www.mesotech.it/products/overage-pre-filled-hyaluronic-acid-syringe-dermafiller/,2026-06-01T01:40:35+08:00
spec_5708dde15cef,pfact_2262ce0dd3bd,prod_4e70a96df339,REC_0456,Milesman,Milesman,Compact / Blend,device_energy,energy_wavelength: 30J/cm2,https://www.milesman.net/a-technological-revolution-in-laser-hair-removal/,2026-06-01T01:40:35+08:00
spec_8aa9fc9d11e8,pfact_fe1d61465884,prod_4e70a96df339,REC_0456,Milesman,Milesman,Compact / Blend,device_energy,energy_wavelength: 450 nm,http://milesman.com/en/iso9001.html,2026-06-01T01:40:35+08:00
spec_e10d25e8c49d,pfact_547ac29da299,prod_ecb2d81aa136,REC_0597,Neogenesis,Regenovue,Regenovue (Deep/Sub-Q),volume_packaging,volume_or_fill: 15mL,https://neogenesis.com/shop/by-product/booster/,2026-06-01T01:40:35+08:00
spec_0b283a800b21,pfact_db05f54f3be5,prod_ecb2d81aa136,REC_0597,Neogenesis,Regenovue,Regenovue (Deep/Sub-Q),volume_packaging,volume_or_fill: 30mL,https://neogenesis.com/shop/by-product/booster/,2026-06-01T01:40:35+08:00
spec_a084e9f00bb2,pfact_b8b45298999a,prod_ecb2d81aa136,REC_0597,Neogenesis,Regenovue,Regenovue (Deep/Sub-Q),volume_packaging,volume_or_fill: 5mL,https://neogenesis.com/shop/by-product/booster/,2026-06-01T01:40:35+08:00
spec_1bdbcd138c63,pfact_6ebb1865b60a,prod_13826ff0f776,REC_0208,Norseld,Dual Yellow,Dual Yellow Laser,device_energy,energy_wavelength: 2000W,https://norseld.com/wp-content/uploads/2020/01/Dual-Yellow-Laser-Brochure.pdf,2026-06-01T01:40:35+08:00
spec_2bb04748303a,pfact_540fbacd9c43,prod_13826ff0f776,REC_0208,Norseld,Dual Yellow,Dual Yellow Laser,device_energy,energy_wavelength: 300J/cm2,https://norseld.com/wp-content/uploads/2020/01/Dual-Yellow-Laser-Brochure.pdf,2026-06-01T01:40:35+08:00
spec_45bf1d7c5f9d,pfact_cad4f6d7ab17,prod_13826ff0f776,REC_0208,Norseld,Dual Yellow,Dual Yellow Laser,device_energy,energy_wavelength: 511nm,https://norseld.com/wp-content/uploads/2020/01/Dual-Yellow-Laser-Brochure.pdf,2026-06-01T01:40:35+08:00
spec_3694604d4153,pfact_f844505d1f27,prod_55a336021f95,REC_0704,Novoxel,Tixel,Tixel 2 / C,commercial_certification,certification_claim: ISO 13485,https://tixelmed.com/,2026-06-01T01:40:35+08:00
spec_1224fc847c11,pfact_2cc2eaf43b3b,prod_55a336021f95,REC_0704,Novoxel,Tixel,Tixel 2 / C,commercial_certification,certification_claim: MDR,https://tixelmed.com/,2026-06-01T01:40:35+08:00
spec_bc5defc09288,pfact_5ae43dce9472,prod_150ec772863a,REC_0591,Oreon Life Science,Rainbow,Rainbow Threads,commercial_certification,certification_claim: CE mark,http://oreonglobal.com/sub/Thread_RAINBOW_1.php,2026-06-01T01:40:35+08:00
spec_7f22dfafd5c3,pfact_002b8518ff37,prod_bf61496bd02e,REC_0531,PCA Skin,PCA Skin,PCA Peel / Sensi Peel,volume_packaging,volume_or_fill: 206.5mL,https://pcaskincanada.ca/professional,2026-06-01T01:40:35+08:00
