seed_record_id,query,title,url,official_score
REC_0908,"Quanta System Thunder Dual-Wavelength High-Speed Hair Removal official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Quanta System laser Thunder,https://www.medicom.cz/userfiles/quanta-thunder_16046688277181.pdf,48
REC_0908,"Quanta System Thunder Dual-Wavelength High-Speed Hair Removal official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Quanta Thunder Series Laser Overview | PDF | Laser | Image Scanner,https://www.scribd.com/document/883599214/quanta-thunder-16046688277181,28
REC_0908,"Quanta System Thunder Dual-Wavelength High-Speed Hair Removal official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Thunder Series Dual-Wavelength Laser Systems for Hair Removal | Astanza Laser,https://astanzalaser.com/technology/thunder-series/,60
REC_0908,"Quanta System Thunder Dual-Wavelength High-Speed Hair Removal official product page IFU brochure ""indication"" ""intended use"" EBD Laser",THUNDER – Quanta Laser,https://quantalaser.co.uk/thunder/,28
REC_0908,"Quanta System Thunder Dual-Wavelength High-Speed Hair Removal official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Thunder Alexandrite/Nd:YAG Laser - Quanta System - Remma,https://remma.fr/en/model/thunder-alexandritendyag-laser,40
REC_0908,"Quanta System Thunder Dual-Wavelength High-Speed Hair Removal official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Quanta System Thunder Series Laser System,https://www.medical-xprt.com/products/quanta-system-model-thunder-series-laser-system-827953,40
REC_0908,"Quanta System Thunder Dual-Wavelength High-Speed Hair Removal official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Quanta Thunder MT Laser Series - Surya Metro Device,https://www.suryametrodevice.com/product/quanta-thunder-mt-laser-series/,28
REC_0908,"Quanta System Thunder Dual-Wavelength High-Speed Hair Removal official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Hair removal laser   Thunder Series pigmented lesion treatment vascular lesion treatment Nd:YAG,https://www.medicalexpo.com/prod/quanta-system/product-69789-875229.html,-100
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",RegenKit® THT® | Regenlab USA LLC,https://regenlabusa.com/regenkit-tht/,72
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",RegenKit® BCT | Regenlab USA LLC,https://regenlabusa.com/regenkit-bct/,72
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",DEVICE:  RegenKit®-THT (07640138980770),https://accessgudid.nlm.nih.gov/devices/07640138980770,60
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",RegenPRP | Regen Lab,https://www.regenlab.com/project/techno-prp/,56
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",StryekerJP_FAQ,https://imgcdn.mckesson.com/CumulusWeb/Click_and_learn/SDS_STYMED_REGEN_KIT_THT_BLOOD_COLLECTION_DISP.pdf,52
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",Regen® A-PRP® Cellular Selectivity | Regenlab USA LLC,https://regenlabusa.com/regen-a-prp-cellular-selectivity/,56
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",REGEN LAB SA - RevMed,https://revmedconnect.com/brand/regen-lab-sa,56
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",RegenBCT - RegenLab SA,https://www.regenlab.at/regenbct/,72
REC_0596,"Regen Lab SA RegenKit BCT THT official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",Technology Plateform | Regen Lab,https://www.regenlab.com/technologies/,56
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Definisse™ fillers,https://www.relife-aesthetics.com/global/en/products/definisse-fillers.html,48
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Relife - Definisse Core - Medical Aesthetic,https://www.medicalaesthetic.it/en/product/relife-definisse-core/,28
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Relife - Definisse Touch - Medical Aesthetic,https://www.medicalaesthetic.it/en/product/relife-definisse-touch-2/,28
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Definisse™ fillers,https://www.relife-aesthetics.com/uk/en/products/definisse-fillers.html,48
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Relife - Definisse Restore - Medical Aesthetic,https://www.medicalaesthetic.it/en/product/relife-definisse-restore/,28
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Definisse Restore filler + lidocaine (1x1ml),https://filler-france.com/en/home/561-definisse-restore-filler-lidocaine-1x1ml.html,16
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","Definisse Touch Filler with Lidocaine 1 x 1,0 ml | Definisse | Dermal Filler | MorySkin",https://moryskin.com/en/product/definisse-touch-filler-with-lidocaine-1-x-1-0-ml/,16
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Treatments overview,https://www.relife-aesthetics.com/global/en/products/treatments.html,32
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",RELIFE Definisse Core Filler + Lidocaine 1x1ml,https://www.parapharmadirect.com/relife-definisse-core-filler-lidocaine-1x1ml,28
REC_0157,"Relife Definisse Filler official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","Definisse Core Filler with Lidocaine 1 x 1,0 ml | Definisse | Dermal Filler | MorySkin",https://moryskin.com/en/product/definisse-core-filler-with-lidocaine-1-x-1-0-ml/,16
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency","ATTIVA iRF™ – Transform Today, Radiate Tomorrow",https://attivairf.com/,16
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",Subdermal Induced Heat Technology | Attiva,https://www.attivarf.com/subdermal-induced-heat-technology,16
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",INTRODUCING THE ART OF,https://us.reveallasers.com/,44
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",Attiva RFEL-IE Reusable RF Electrode – ATTIVA iRF™,https://attivairf.com/shop/attiva-rfel-ie-reusable-rf-electrode/,16
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",ATTIVA®: sagging/tightening of the skin - Biolaser - Radio Frequency in St. Louis,https://biolaser.fr/en/wrinkled-and-sagging-skin-attiva/,16
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",Reveal Lasers Launches Attiva: Skin Structure Enhancement With Targeted iRF Energy,https://www.accessnewswire.com/newsroom/en/healthcare-and-pharmaceutical/reveal-lasers-launches-attiva-skin-structure-enhancement-with-targeted-839875,40
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency","Endodermal radiofrequency: ATTIVA, an innovative and minimally invasive approach for treating skin laxity. – Anti Age and Longevity Magazine",https://en.anti-age-magazine.com/endodermal-radiofrequency/,16
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",Attiva | Almond Aesthetic Med,https://www.almondaesthetic.com/attiva,16
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency","ATTIVA - Jenna Queller, MD",https://www.dermworks.com/lasers-devices/attiva/,28
REC_0056,"Reveal Lasers Attiva official product page IFU brochure ""indication"" ""intended use"" EBD Radiofrequency",ATTIVA - LINES + LIPS | GLOW AESTHETICS CO.,https://www.lineslipsandglow.com/attiva.html,16
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",CYTOCARE 502-516-532,https://revitacare.net/medical-devices/1-cytocare-502-516-532.html,80
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",CYTOCARE 532,https://revitacare.net/medical-devices/20-cytocare-532.html,64
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Cytocare 516,https://www.revitacare.uk/product/cytocare-516/,64
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",CYTOCARE 516 (10x5ml) REVITACARE,https://www.france-health.com/en/dermal-filler-injection-areas/5765-cytocare-516-10x5ml-revitacare.html,44
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Cytocare 502-516-532 • Revitacare - Beauty Tech Concentration Cytocare 532,https://www.beauty-tech.fr/cytocare-502-516-532-7524.html,60
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Cytocare 516 (10x5ml),https://filler-france.com/en/home/188-cytocare-516-10x5ml.html,32
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Cytocare 532 10x5ml | Centrale Fillers,https://www.centralefillers.com/en/products/cytocare-532-10-x-5-ml,-100
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Buy CYTOCARE 532 online at Wholesale Prices | Doctor Medica,https://www.doctormedica.co/cytocare-532-32mg-10-5ml-vials,32
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",CytoCare 532 (10x5ml) | Hyaluronic Filler Market,https://hyaluronicfillermarket.com/en/dermal-filler/cytocare-532-10x5ml,32
REC_0147,"Revitacare Cytocare 516 532 official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",32 Mg Ha Cytocare 532 10x5ml Hyaluronic Acid Injections For Wrinkles,https://www.hadermal-filler.com/doc/14435301/32-mg-ha-cytocare-532-10x5ml-hyaluronic-acid-injections-for-wrinkles.pdf,40
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",HAIRCARE,https://revitacare.net/medical-devices/3-haircare.html,48
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",CYTOCARE - HYALURONIC ACID + REJUVENATING COMPLEX,https://www.revitacare.uk/revitacare-haircare-cytocare-injectable/,48
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",HAIRCARE REVITACARE (10x5ml),https://www.france-health.com/en/dermal-filler-injection-areas/5980-haircare-revitacare-10x5ml.html,28
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",Haircare 10x5ml | Centrale Fillers,https://www.centralefillers.com/en/products/cytocare-haircare-revitacare,-100
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",RevitaCare HairCare (1 vial 5ml) - Aesthetic medicine wholesaler • BJUSHOP,https://bjushop.com/en/product/revitacare-haircare-1-vial-5ml/,28
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",Buy Revitacare Haircare online at Jolifill.de/en at a low price ✔️,https://jolifill.de/en/products/haircare-10x-5-ml,28
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",Haircare Revitacare Mesotherapy,https://www.marx-med.com/53/fillers/haircare-revitacare-mesotherapy?product_rewrite=haircare-revitacare-mesotherapy?controller=404,28
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",HairCare (10 x 5ml) - Teleta Pharma,https://www.teleta.co.uk/product/haircare-10-x-5ml-short-dated-expires-31-03-2025/,16
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",Haircare Revitacare Mésothérapie Capillaire | French Filler,https://www.frenchfiller.com/fr/laboratoire-revitacare/101-haircare-revitacare.html,28
REC_0309,"Revitacare HairCare official product page IFU brochure ""indication"" ""intended use"" Injectables Mesotherapy",REVITACARE HAIRCARE - Aesthetics Best World,https://aestheticsbestworld.com/product/revitacare-haircare/,28
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Frequently asked questions – QTFILL LABORATORIES,https://qtfill.com.au/pages/faqs,16
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","ZION AND THE BEAUTY AUSTRALIA PTY LTD - QTFill PLUS Filler - Synthetic-fluid tissue reconstructive material, anaesthetic (445721) | Therapeutic Goods Administration (TGA)",https://www.tga.gov.au/resources/artg/445721,16
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",QTFill Laboratories - Dermal Filler Supplier Australia – QTFILL LABORATORIES,https://qtfill.com.au/,16
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",QTFILL SIGNATURE | tradekorea,https://www.tradekorea.com/product/detail/P815248/QTFILL-SIGNATURE.html,16
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Apply for Exclusive UK Distribution of QTFill Plus HA Fillers | RD Medic,https://www.rd-medic.com/qtfill-plus,16
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",QTFILL Signature (CE) | tradekorea,https://tradekorea.com/product/detail/P848969/QTFILL-Signature--CE-.html,16
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","Buy QT Fill Plus Dermal Fillers from S.Thepharm, Korea - CoolCareLab.com",https://coolcarelab.com/brands/qt-fill-plus,12
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",Buy QT Fill Plus Sub-Q for Volume | ISLA MED,https://www.isla-med.com/shop/2399-qt-fill-plus-sub-q-25087,0
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler",QTFill | Anaya Adhi Kencana,https://www.aak.co.id/copy-of-fillers-1,16
REC_0579,"Thepharm QTFill Plus official product page IFU brochure ""indication"" ""intended use"" Injectables Dermal Filler","QT Fill Plus AQ - Premium Korean Hyaluronic Acid Filler, CE Approved",https://coolcarelab.com/catalog/qt-fill-plus-aq,8
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Dermal Repair Cream | Hydrate and Renew Your Skin | Senté,https://sentelabs.com/products/sente-dermal-repair-cream,72
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Dermal Repair Cream | Hydrate and Renew Your Skin | Senté,https://shop.sentelabs.com/products/sente-dermal-repair-cream,72
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Dermal Repair Cream | Hydrate and Renew Your Skin | Senté,https://sente.co.uk/products/sente-dermal-repair-cream,60
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Dermal Repair | Daily Repair Essentials Starter Kit | Senté,https://shop.sentelabs.com/products/sente-dermal-repair-kit,72
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Dermal Repair Line | Senté,https://sentelabs.com/products/dermal-repair-line,72
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Rosacea Cream | Improve the Appearance of Red Skin | Senté,https://sentelabs.com/products/dermal-repair-ultra-nourish,72
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Rosacea Cream | Improve the Appearance of Red Skin | Senté,https://shop.sentelabs.com/products/dermal-repair-ultra-nourish,72
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Defend & Repair,https://sentelabs.com/products/defend-repair,56
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical",Skincare Sampler | Complete Repair System Kit | Senté,https://sentelabs.com/products/complete-repair-system-kit,56
REC_0640,"Sent Labs Dermal Repair Cream official product page IFU brochure ""indication"" ""intended use"" Skincare Cosmeceutical","New in My Practice: Cosmeceuticals
    

             -",https://practicaldermatology.com/topics/aesthetics-cosmeceuticals/new-in-my-practice-cosmeceuticals-1/23508/,0
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",Pipeline - RION,https://riontx.com/pipeline/,12
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",Home - RION,https://riontx.com/,12
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",Rion Aesthetics,https://www.rionaesthetics.com/,32
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",( plated )® Skin Science Products — Rion Aesthetics,https://www.rionaesthetics.com/our-products,64
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",RION Announces Initiation of Phase 2A Clinical Study for Purified Exosome Product™ (PEP™) in Diabetic Foot Ulcers,https://www.businesswire.com/news/home/20240130815831/en/RION-Announces-Initiation-of-Phase-2A-Clinical-Study-for-Purified-Exosome-Product-PEP-in-Diabetic-Foot-Ulcers,-100
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",RION Announces Final Patient Enrolled in the Phase 2 Clinical Study for Purified Exosome Product™ (PEP™) in Diabetic Foot Ulcers,https://www.businesswire.com/news/home/20250113802895/en/RION-Announces-Final-Patient-Enrolled-in-the-Phase-2-Clinical-Study-for-Purified-Exosome-Product-PEP-in-Diabetic-Foot-Ulcers,-100
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",Rion Aesthetics Supports Initiation of the First U.S. Investigator-Initiated Clinical Trial of Dermal Injections with PEP™ Exosomes,https://www.businesswire.com/news/home/20250603562972/en/Rion-Aesthetics-Supports-Initiation-of-the-First-U.S.-Investigator-Initiated-Clinical-Trial-of-Dermal-Injections-with-PEP-Exosomes,-100
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",RION Announces First Patient Enrolled in Phase 1b Clinical Study Evaluating Purified Exosome Product™ (PEP™) for Knee Osteoarthritis,https://www.businesswire.com/news/home/20250311608390/en/RION-Announces-First-Patient-Enrolled-in-Phase-1b-Clinical-Study-Evaluating-Purified-Exosome-Product-PEP-for-Knee-Osteoarthritis,-100
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF",RION Announces First Patient Dosed in Phase 2 Clinical Study of Purified Exosome Product™ for Diabetic Foot Ulcers,https://www.businesswire.com/news/home/20240507164247/en/RION-Announces-First-Patient-Dosed-in-Phase-2-Clinical-Study-of-Purified-Exosome-Product-for-Diabetic-Foot-Ulcers,-100
REC_0004,"Rion Aesthetics plated PEP Purified Exosome Product official product page IFU brochure ""indication"" ""intended use"" Regenerative PRP-PRF","Platelet-derived purified exosome product (PEP): A clinical-grade lyophilized extracellular vesicle product with broad therapeutic potential, including kidney repair",https://www.sciopen.com/article/10.26599/NR.2026.94908496,48
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Préime DermaFacial - Sinclair US,https://sinclair.com/us/technology/preime-dermafacial/,60
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Préime Dermafacial - Sinclair,https://sinclairnorthamerica.com/technology/preime-dermafacial/,60
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Préime DermaFacial  (MicroT) (K243072) — FDA 510(k) | Innolitics,https://fda.innolitics.com/submissions/NE/subpart-f%E2%80%94neurological-therapeutic-devices/NFO/K243072,40
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Préime DermaFacial aesthetic facial device by Sincair UK - Sinclair United Kingdom,https://sinclair.com/uk/brands/energy-devices/preime-dermafacial/,60
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Sinclair Announces Exclusive Product License and Worldwide Distribution Agreement for Préime DermaFacial with EMA Aesthetics Limited for all territories outside the UK and Germany - Sinclair Global,https://sinclair.com/news/sinclair-announces-exclusive-product-license-and-worldwide-distribution-agreement-for-preime-dermafacial-with-ema-aesthetics-limited-for-all-territories-outside-the-uk-and-germany/,60
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Preime® Dermafacia: Medical Grade Skin Care Treatments,https://drtrish.clinic/treatments/preime-dermafacial/,32
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",A Comprehensive and Customisable Skin Management Platform - Sinclair Global,https://sinclair.com/face-blogs/a-comprehensive-and-customisable-skin-management-platform/,28
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Préime DermaFacial - Ema Aesthetics,https://emaaesthetics.com/preime-dermafacial/,32
REC_0647,"Sinclair Pharma Pr ime DermaFacial official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Préime DermaFacial - Laseraid New Zealand,https://laseraid.co.nz/devices/preime-dermafacial/,32
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Elysion Pro - Sinclair Global,https://sinclair.com/brands/energy-devices/elysion-pro/,28
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Elysion-Pro - Neoasia |  Neoasia,https://www.neoasia.com.my/our_products/elysion-pro/,16
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Elysion Pro – Professional Diode Laser in the Baltics | Inomedis,https://inomedis.lv/en/catalog/brendy/sinclair/elysion-pro/,36
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser","Cocoon Medical - Elysion-Pro Community, Manuals and Specifications | MedWrench",https://www.medwrench.com/equipment/17410/cocoon-medical-elysion-pro,32
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Elysion Pro - Sinclair Spain,https://sinclair.com/es/marcas/energy-devices/elysion-pro/,28
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Elysion Pro - Complete Solution for Laser Hair Removal | SpectruMed Inc. - Philippines,https://www.spectrumed.com.ph/products/elysion-pro/,16
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Elysion Pro - Sinclair Corporate Rebrand,https://sinclair.com/it/brand/medical-energy-based-devices/elysion/,28
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Cocoon Medical Elysion Pro - Aesthetic Medical Practitioner,https://aestheticmedicalpractitioner.com.au/directory/products/cocoon-medical-elysion-pro/,32
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Elysion Pro Diode Laser Hair Removal Device,https://www.medical-xprt.com/products/elysion-model-pro-diode-laser-hair-removal-device-928563,16
REC_0120,"Sinclair Pharma Cocoon Medical Elysion Pro official product page IFU brochure ""indication"" ""intended use"" EBD Laser",Diode laser ELYSION-PRO - Cocoon Medical - Remma,https://remma.fr/en/model/diode-laser-elysion-pro,32
